bichoice,range,home_chg,work_chg,town,highway,gender,state,Region,education,employment,hsincome,hsize,housit,residence,all_cars,ev_cars,home_parking,home_evse,work_parking,work_evse,buycar,zipcode,dmileage,long_dist,Age_category,RUCA
1,3,5,0,1,2,0,Arizona,4,4,1,5,3,1,1,3,1,1,1,1,2,1,85014,40,1,2,1
0,2,3,0,2,1,1,Arizona,4,1,1,1,5,2,5,2,0,4,3,2,3,3,85017,40,1,1,1
1,1,5,20,3,2,1,Arizona,4,1,1,1,5,2,5,2,0,4,3,2,3,3,85017,40,1,1,1
0,3,2,3,3,4,1,Arizona,4,1,1,1,5,2,5,2,0,4,3,2,3,3,85017,40,1,1,1
0,3,1,0,3,3,1,Arizona,4,1,1,1,5,2,5,2,0,4,3,2,3,3,85017,40,1,1,1
1,4,0,20,4,2,1,Arizona,4,1,1,1,5,2,5,2,0,4,3,2,3,3,85017,40,1,1,1
0,2,3,1,2,4,1,Arizona,4,1,1,1,5,2,5,2,0,4,3,2,3,3,85017,40,1,1,1
1,3,2,10,2,2,0,Arizona,4,2,1,1,5,2,5,2,0,4,3,2,3,3,85017,40,1,2,1
0,4,0,0,4,3,0,Arizona,4,2,1,1,5,2,5,2,0,4,3,2,3,3,85017,40,1,2,1
0,4,2,5,2,2,0,Arizona,4,2,1,1,5,2,5,2,0,4,3,2,3,3,85017,40,1,2,1
1,2,3,3,1,3,0,Arizona,4,2,1,1,5,2,5,2,0,4,3,2,3,3,85017,40,1,2,1
1,1,2,10,4,4,0,Arizona,4,2,1,1,5,2,5,2,0,4,3,2,3,3,85017,40,1,2,1
0,4,1,10,4,1,0,Arizona,4,2,1,1,5,2,5,2,0,4,3,2,3,3,85017,40,1,2,1
1,3,3,2,2,3,1,Arizona,4,3,1,3,5,1,1,2,0,3,1,1,2,3,85028,15,0,2,1
1,2,1,0,2,2,1,Arizona,4,3,1,3,5,1,1,2,0,3,1,1,2,3,85028,15,0,2,1
1,1,2,20,2,4,1,Arizona,4,3,1,3,5,1,1,2,0,3,1,1,2,3,85028,15,0,2,1
1,3,0,1,1,4,1,Arizona,4,3,1,3,5,1,1,2,0,3,1,1,2,3,85028,15,0,2,1
0,2,3,0,2,1,1,Arizona,4,3,1,3,5,1,1,2,0,3,1,1,2,3,85028,15,0,2,1
1,3,0,1,1,2,1,Arizona,4,3,1,3,5,1,1,2,0,3,1,1,2,3,85028,15,0,2,1
0,3,2,1,4,3,0,Arizona,4,1,2,1,3,1,2,1,1,1,1,2,1,1,85042,10,1,2,1
0,3,0,1,1,4,0,Arizona,4,1,2,1,3,1,2,1,1,1,1,2,1,1,85042,10,1,2,1
0,3,3,0,2,1,0,Arizona,4,1,2,1,3,1,2,1,1,1,1,2,1,1,85042,10,1,2,1
0,2,3,10,4,3,0,Arizona,4,1,2,1,3,1,2,1,1,1,1,2,1,1,85042,10,1,2,1
0,4,0,20,4,2,0,Arizona,4,1,2,1,3,1,2,1,1,1,1,2,1,1,85042,10,1,2,1
0,3,5,2,4,1,0,Arizona,4,1,2,1,3,1,2,1,1,1,1,2,1,1,85042,10,1,2,1
1,3,3,0,2,1,0,Arizona,4,2,1,2,2,1,1,1,0,1,1,2,2,1,85138,60,1,3,1
1,1,0,5,4,4,0,Arizona,4,2,1,2,2,1,1,1,0,1,1,2,2,1,85138,60,1,3,1
1,4,5,5,2,3,0,Arizona,4,2,1,2,2,1,1,1,0,1,1,2,2,1,85138,60,1,3,1
1,1,5,10,3,2,0,Arizona,4,2,1,2,2,1,1,1,0,1,1,2,2,1,85138,60,1,3,1
1,3,0,10,4,3,0,Arizona,4,2,1,2,2,1,1,1,0,1,1,2,2,1,85138,60,1,3,1
1,1,5,0,1,2,0,Arizona,4,2,1,2,2,1,1,1,0,1,1,2,2,1,85138,60,1,3,1
1,2,10,10,2,3,0,Arizona,4,2,4,2,4,1,1,1,0,1,2,5,2,1,85140,0,0,2,1
1,2,0,3,2,1,0,Arizona,4,2,4,2,4,1,1,1,0,1,2,5,2,1,85140,0,0,2,1
1,2,3,1,3,1,0,Arizona,4,2,4,2,4,1,1,1,0,1,2,5,2,1,85140,0,0,2,1
1,4,10,2,1,4,0,Arizona,4,2,4,2,4,1,1,1,0,1,2,5,2,1,85140,0,0,2,1
1,2,3,3,1,3,0,Arizona,4,2,4,2,4,1,1,1,0,1,2,5,2,1,85140,0,0,2,1
1,4,3,1,4,2,0,Arizona,4,2,4,2,4,1,1,1,0,1,2,5,2,1,85140,0,0,2,1
1,4,0,10,1,3,1,Arizona,4,2,5,5,5,1,1,1,0,1,3,5,3,1,85205,10,0,3,1
0,1,3,10,3,1,1,Arizona,4,2,5,5,5,1,1,1,0,1,3,5,3,1,85205,10,0,3,1
0,1,0,0,2,1,1,Arizona,4,2,5,5,5,1,1,1,0,1,3,5,3,1,85205,10,0,3,1
1,4,20,3,3,3,1,Arizona,4,2,5,5,5,1,1,1,0,1,3,5,3,1,85205,10,0,3,1
0,2,10,5,3,4,1,Arizona,4,2,5,5,5,1,1,1,0,1,3,5,3,1,85205,10,0,3,1
1,3,10,20,2,2,1,Arizona,4,2,5,5,5,1,1,1,0,1,3,5,3,1,85205,10,0,3,1
1,4,0,10,3,4,0,Arizona,4,3,1,2,4,1,1,2,0,1,2,2,2,1,85233,25,1,2,1
1,1,3,0,1,4,0,Arizona,4,3,1,2,4,1,1,2,0,1,2,2,2,1,85233,25,1,2,1
1,3,3,2,2,3,0,Arizona,4,3,1,2,4,1,1,2,0,1,2,2,2,1,85233,25,1,2,1
1,2,0,20,3,2,0,Arizona,4,3,1,2,4,1,1,2,0,1,2,2,2,1,85233,25,1,2,1
0,4,10,20,1,1,0,Arizona,4,3,1,2,4,1,1,2,0,1,2,2,2,1,85233,25,1,2,1
0,4,0,20,4,2,0,Arizona,4,3,1,2,4,1,1,2,0,1,2,2,2,1,85233,25,1,2,1
1,2,1,20,4,4,1,Arizona,4,3,2,1,1,2,3,1,0,4,2,2,2,2,85305,5,0,2,1
0,2,20,5,1,3,1,Arizona,4,3,2,1,1,2,3,1,0,4,2,2,2,2,85305,5,0,2,1
0,3,5,0,1,2,1,Arizona,4,3,2,1,1,2,3,1,0,4,2,2,2,2,85305,5,0,2,1
0,4,20,0,4,1,1,Arizona,4,3,2,1,1,2,3,1,0,4,2,2,2,2,85305,5,0,2,1
0,4,1,10,4,1,1,Arizona,4,3,2,1,1,2,3,1,0,4,2,2,2,2,85305,5,0,2,1
0,4,20,1,4,3,1,Arizona,4,3,2,1,1,2,3,1,0,4,2,2,2,2,85305,5,0,2,1
0,3,1,3,1,1,0,Arizona,4,3,5,2,2,1,1,1,0,1,2,2,3,3,85308,5,0,4,1
0,3,10,3,1,2,0,Arizona,4,3,5,2,2,1,1,1,0,1,2,2,3,3,85308,5,0,4,1
0,4,0,20,1,3,0,Arizona,4,3,5,2,2,1,1,1,0,1,2,2,3,3,85308,5,0,4,1
1,3,1,20,4,4,0,Arizona,4,3,5,2,2,1,1,1,0,1,2,2,3,3,85308,5,0,4,1
0,3,20,20,4,1,0,Arizona,4,3,5,2,2,1,1,1,0,1,2,2,3,3,85308,5,0,4,1
0,2,10,10,2,3,0,Arizona,4,3,5,2,2,1,1,1,0,1,2,2,3,3,85308,5,0,4,1
1,1,0,5,1,3,1,Arizona,4,3,1,2,4,1,1,2,0,1,2,2,3,1,85310,40,1,1,1
0,2,5,5,4,4,1,Arizona,4,3,1,2,4,1,1,2,0,1,2,2,3,1,85310,40,1,1,1
1,1,1,2,4,1,1,Arizona,4,3,1,2,4,1,1,2,0,1,2,2,3,1,85310,40,1,1,1
1,1,1,1,1,1,1,Arizona,4,3,1,2,4,1,1,2,0,1,2,2,3,1,85310,40,1,1,1
0,1,10,1,2,3,1,Arizona,4,3,1,2,4,1,1,2,0,1,2,2,3,1,85310,40,1,1,1
1,2,0,10,3,2,1,Arizona,4,3,1,2,4,1,1,2,0,1,2,2,3,1,85310,40,1,1,1
1,3,5,10,1,3,0,Arizona,4,3,1,1,5,2,1,2,0,3,1,2,2,3,85367,50,2,2,1
1,3,20,5,1,4,0,Arizona,4,3,1,1,5,2,1,2,0,3,1,2,2,3,85367,50,2,2,1
1,1,1,1,1,1,0,Arizona,4,3,1,1,5,2,1,2,0,3,1,2,2,3,85367,50,2,2,1
1,4,1,5,2,3,0,Arizona,4,3,1,1,5,2,1,2,0,3,1,2,2,3,85367,50,2,2,1
1,2,10,5,3,4,0,Arizona,4,3,1,1,5,2,1,2,0,3,1,2,2,3,85367,50,2,2,1
1,2,0,0,1,2,0,Arizona,4,3,1,1,5,2,1,2,0,3,1,2,2,3,85367,50,2,2,1
0,1,20,5,2,2,1,Washington,5,3,2,1,3,1,1,1,0,6,2,5,2,2,85367,0,0,2,1
0,1,10,1,2,3,1,Washington,5,3,2,1,3,1,1,1,0,6,2,5,2,2,85367,0,0,2,1
0,2,1,20,4,4,1,Washington,5,3,2,1,3,1,1,1,0,6,2,5,2,2,85367,0,0,2,1
0,3,0,10,3,1,1,Washington,5,3,2,1,3,1,1,1,0,6,2,5,2,2,85367,0,0,2,1
0,4,20,10,3,1,1,Washington,5,3,2,1,3,1,1,1,0,6,2,5,2,2,85367,0,0,2,1
0,2,0,1,4,3,1,Washington,5,3,2,1,3,1,1,1,0,6,2,5,2,2,85367,0,0,2,1
0,1,0,20,4,4,1,Arizona,4,2,1,2,2,1,1,1,1,6,2,1,2,2,85374,45,2,1,1
0,2,1,3,3,4,1,Arizona,4,2,1,2,2,1,1,1,1,6,2,1,2,2,85374,45,2,1,1
0,4,3,20,1,3,1,Arizona,4,2,1,2,2,1,1,1,1,6,2,1,2,2,85374,45,2,1,1
0,4,0,3,1,2,1,Arizona,4,2,1,2,2,1,1,1,1,6,2,1,2,2,85374,45,2,1,1
0,3,0,5,1,1,1,Arizona,4,2,1,2,2,1,1,1,1,6,2,1,2,2,85374,45,2,1,1
0,4,5,5,2,3,1,Arizona,4,2,1,2,2,1,1,1,1,6,2,1,2,2,85374,45,2,1,1
0,2,1,5,3,1,0,Arizona,4,1,2,1,1,2,3,1,0,4,2,2,2,2,85381,5,0,4,1
1,2,5,0,2,4,0,Arizona,4,1,2,1,1,2,3,1,0,4,2,2,2,2,85381,5,0,4,1
0,1,5,20,3,2,0,Arizona,4,1,2,1,1,2,3,1,0,4,2,2,2,2,85381,5,0,4,1
0,4,10,0,3,3,0,Arizona,4,1,2,1,1,2,3,1,0,4,2,2,2,2,85381,5,0,4,1
0,1,3,0,1,4,0,Arizona,4,1,2,1,1,2,3,1,0,4,2,2,2,2,85381,5,0,4,1
1,1,1,1,1,2,0,Arizona,4,1,2,1,1,2,3,1,0,4,2,2,2,2,85381,5,0,4,1
0,2,0,20,3,2,0,Arizona,4,3,1,2,2,1,1,2,0,1,2,2,2,2,85381,50,1,3,1
0,1,1,2,2,1,0,Arizona,4,3,1,2,2,1,1,2,0,1,2,2,2,2,85381,50,1,3,1
0,2,20,5,4,2,0,Arizona,4,3,1,2,2,1,1,2,0,1,2,2,2,2,85381,50,1,3,1
0,1,2,20,2,4,0,Arizona,4,3,1,2,2,1,1,2,0,1,2,2,2,2,85381,50,1,3,1
0,4,2,2,1,3,0,Arizona,4,3,1,2,2,1,1,2,0,1,2,2,2,2,85381,50,1,3,1
0,4,0,10,3,4,0,Arizona,4,3,1,2,2,1,1,2,0,1,2,2,2,2,85381,50,1,3,1
0,1,2,10,4,4,0,Arizona,4,3,2,3,4,1,1,2,0,1,3,2,2,3,85383,20,1,2,1
0,3,10,3,1,2,0,Arizona,4,3,2,3,4,1,1,2,0,1,3,2,2,3,85383,20,1,2,1
1,1,1,1,1,1,0,Arizona,4,3,2,3,4,1,1,2,0,1,3,2,2,3,85383,20,1,2,1
0,4,20,0,4,1,0,Arizona,4,3,2,3,4,1,1,2,0,1,3,2,2,3,85383,20,1,2,1
0,2,5,2,4,3,0,Arizona,4,3,2,3,4,1,1,2,0,1,3,2,2,3,85383,20,1,2,1
0,3,5,10,1,3,0,Arizona,4,3,2,3,4,1,1,2,0,1,3,2,2,3,85383,20,1,2,1
1,2,3,3,1,3,1,Arizona,4,3,1,2,2,1,1,2,1,1,1,2,2,1,85388,40,4,1,1
1,4,2,0,4,3,1,Arizona,4,3,1,2,2,1,1,2,1,1,1,2,2,1,85388,40,4,1,1
1,1,1,1,1,1,1,Arizona,4,3,1,2,2,1,1,2,1,1,1,2,2,1,85388,40,4,1,1
1,3,20,10,1,2,1,Arizona,4,3,1,2,2,1,1,2,1,1,1,2,2,1,85388,40,4,1,1
1,4,20,0,4,1,1,Arizona,4,3,1,2,2,1,1,2,1,1,1,2,2,1,85388,40,4,1,1
1,2,0,2,4,4,1,Arizona,4,3,1,2,2,1,1,2,1,1,1,2,2,1,85388,40,4,1,1
1,2,1,0,4,4,0,Arizona,4,3,6,3,2,1,2,2,0,1,3,5,3,1,85395,15,0,3,1
1,3,10,5,4,4,0,Arizona,4,3,6,3,2,1,2,2,0,1,3,5,3,1,85395,15,0,3,1
1,4,3,5,2,2,0,Arizona,4,3,6,3,2,1,2,2,0,1,3,5,3,1,85395,15,0,3,1
1,3,20,10,1,2,0,Arizona,4,3,6,3,2,1,2,2,0,1,3,5,3,1,85395,15,0,3,1
1,1,0,0,2,1,0,Arizona,4,3,6,3,2,1,2,2,0,1,3,5,3,1,85395,15,0,3,1
1,4,5,1,1,4,0,Arizona,4,3,6,3,2,1,2,2,0,1,3,5,3,1,85395,15,0,3,1
1,3,20,5,1,4,1,Arizona,4,4,1,2,4,1,1,2,0,3,2,2,2,1,85543,35,2,3,2
0,2,10,5,3,1,1,Arizona,4,4,1,2,4,1,1,2,0,3,2,2,2,1,85543,35,2,3,2
1,4,1,5,2,3,1,Arizona,4,4,1,2,4,1,1,2,0,3,2,2,2,1,85543,35,2,3,2
1,1,2,20,1,2,1,Arizona,4,4,1,2,4,1,1,2,0,3,2,2,2,1,85543,35,2,3,2
1,2,1,20,4,4,1,Arizona,4,4,1,2,4,1,1,2,0,3,2,2,2,1,85543,35,2,3,2
1,3,20,0,1,3,1,Arizona,4,4,1,2,4,1,1,2,0,3,2,2,2,1,85543,35,2,3,2
0,2,2,2,4,2,0,Arizona,4,2,1,2,4,1,1,3,0,3,2,2,2,1,85546,40,2,3,2
1,3,10,1,1,1,0,Arizona,4,2,1,2,4,1,1,3,0,3,2,2,2,1,85546,40,2,3,2
0,2,2,2,1,2,0,Arizona,4,2,1,2,4,1,1,3,0,3,2,2,2,1,85546,40,2,3,2
0,1,1,1,3,2,0,Arizona,4,2,1,2,4,1,1,3,0,3,2,2,2,1,85546,40,2,3,2
0,4,0,0,4,3,0,Arizona,4,2,1,2,4,1,1,3,0,3,2,2,2,1,85546,40,2,3,2
1,2,10,5,3,4,0,Arizona,4,2,1,2,4,1,1,3,0,3,2,2,2,1,85546,40,2,3,2
0,3,1,3,4,3,1,Arizona,4,3,1,2,4,1,1,2,0,1,2,2,2,1,85552,50,2,4,2
1,4,10,0,3,3,1,Arizona,4,3,1,2,4,1,1,2,0,1,2,2,2,1,85552,50,2,4,2
1,1,10,10,2,1,1,Arizona,4,3,1,2,4,1,1,2,0,1,2,2,2,1,85552,50,2,4,2
0,3,3,5,4,1,1,Arizona,4,3,1,2,4,1,1,2,0,1,2,2,2,1,85552,50,2,4,2
1,4,1,5,1,2,1,Arizona,4,3,1,2,4,1,1,2,0,1,2,2,2,1,85552,50,2,4,2
0,1,3,5,4,4,1,Arizona,4,3,1,2,4,1,1,2,0,1,2,2,2,1,85552,50,2,4,2
0,1,0,20,2,2,1,Arizona,4,4,1,1,1,1,1,1,0,3,2,2,2,1,85710,30,1,1,1
1,4,1,5,2,3,1,Arizona,4,4,1,1,1,1,1,1,0,3,2,2,2,1,85710,30,1,1,1
1,3,5,2,3,2,1,Arizona,4,4,1,1,1,1,1,1,0,3,2,2,2,1,85710,30,1,1,1
0,1,5,3,2,4,1,Arizona,4,4,1,1,1,1,1,1,0,3,2,2,2,1,85710,30,1,1,1
1,4,5,3,3,1,1,Arizona,4,4,1,1,1,1,1,1,0,3,2,2,2,1,85710,30,1,1,1
1,3,20,5,2,3,1,Arizona,4,4,1,1,1,1,1,1,0,3,2,2,2,1,85710,30,1,1,1
0,2,2,5,4,1,0,Arizona,4,3,1,2,4,1,1,2,0,3,2,2,2,2,85711,15,1,2,1
1,3,3,20,2,3,0,Arizona,4,3,1,2,4,1,1,2,0,3,2,2,2,2,85711,15,1,2,1
0,2,20,0,3,1,0,Arizona,4,3,1,2,4,1,1,2,0,3,2,2,2,2,85711,15,1,2,1
1,4,5,3,2,4,0,Arizona,4,3,1,2,4,1,1,2,0,3,2,2,2,2,85711,15,1,2,1
1,1,1,1,1,2,0,Arizona,4,3,1,2,4,1,1,2,0,3,2,2,2,2,85711,15,1,2,1
0,1,0,20,4,4,0,Arizona,4,3,1,2,4,1,1,2,0,3,2,2,2,2,85711,15,1,2,1
1,4,0,2,3,1,0,Arizona,4,4,2,2,2,1,1,1,0,1,2,5,2,1,85718,10,0,4,1
0,3,10,10,4,2,0,Arizona,4,4,2,2,2,1,1,1,0,1,2,5,2,1,85718,10,0,4,1
1,4,1,5,2,3,0,Arizona,4,4,2,2,2,1,1,1,0,1,2,5,2,1,85718,10,0,4,1
1,2,5,5,4,4,0,Arizona,4,4,2,2,2,1,1,1,0,1,2,5,2,1,85718,10,0,4,1
1,3,0,10,3,1,0,Arizona,4,4,2,2,2,1,1,1,0,1,2,5,2,1,85718,10,0,4,1
1,4,3,5,3,3,0,Arizona,4,4,2,2,2,1,1,1,0,1,2,5,2,1,85718,10,0,4,1
0,4,0,20,1,3,0,Arizona,4,2,1,1,2,2,5,1,0,3,2,2,2,1,85745,30,4,3,1
0,2,3,20,3,3,0,Arizona,4,2,1,1,2,2,5,1,0,3,2,2,2,1,85745,30,4,3,1
0,2,2,2,1,2,0,Arizona,4,2,1,1,2,2,5,1,0,3,2,2,2,1,85745,30,4,3,1
0,1,2,3,1,1,0,Arizona,4,2,1,1,2,2,5,1,0,3,2,2,2,1,85745,30,4,3,1
0,3,5,0,1,2,0,Arizona,4,2,1,1,2,2,5,1,0,3,2,2,2,1,85745,30,4,3,1
0,4,2,0,4,3,0,Arizona,4,2,1,1,2,2,5,1,0,3,2,2,2,1,85745,30,4,3,1
0,1,10,1,2,3,1,Arizona,4,3,1,2,1,1,1,1,0,6,1,2,1,1,85749,30,2,1,1
0,4,3,1,4,2,1,Arizona,4,3,1,2,1,1,1,1,0,6,1,2,1,1,85749,30,2,1,1
0,2,5,5,4,4,1,Arizona,4,3,1,2,1,1,1,1,0,6,1,2,1,1,85749,30,2,1,1
0,3,20,20,4,1,1,Arizona,4,3,1,2,1,1,1,1,0,6,1,2,1,1,85749,30,2,1,1
1,3,1,3,1,1,1,Arizona,4,3,1,2,1,1,1,1,0,6,1,2,1,1,85749,30,2,1,1
0,1,10,10,1,3,1,Arizona,4,3,1,2,1,1,1,1,0,6,1,2,1,1,85749,30,2,1,1
0,3,3,5,4,1,1,Arizona,4,4,1,2,2,1,1,2,0,1,2,2,1,1,85755,20,4,1,1
1,3,10,5,4,3,1,Arizona,4,4,1,2,2,1,1,2,0,1,2,2,1,1,85755,20,4,1,1
1,2,20,20,3,2,1,Arizona,4,4,1,2,2,1,1,2,0,1,2,2,1,1,85755,20,4,1,1
1,3,1,2,1,4,1,Arizona,4,4,1,2,2,1,1,2,0,1,2,2,1,1,85755,20,4,1,1
1,1,0,20,4,4,1,Arizona,4,4,1,2,2,1,1,2,0,1,2,2,1,1,85755,20,4,1,1
1,4,0,3,1,2,1,Arizona,4,4,1,2,2,1,1,2,0,1,2,2,1,1,85755,20,4,1,1
0,1,3,5,4,1,0,Arizona,4,4,1,2,1,1,1,1,0,1,2,2,1,3,86314,10,1,3,1
0,1,5,5,1,3,0,Arizona,4,4,1,2,1,1,1,1,0,1,2,2,1,3,86314,10,1,3,1
1,4,3,0,4,4,0,Arizona,4,4,1,2,1,1,1,1,0,1,2,2,1,3,86314,10,1,3,1
1,4,1,0,1,1,0,Arizona,4,4,1,2,1,1,1,1,0,1,2,2,1,3,86314,10,1,3,1
1,4,5,1,2,2,0,Arizona,4,4,1,2,1,1,1,1,0,1,2,2,1,3,86314,10,1,3,1
0,4,20,3,4,4,0,Arizona,4,4,1,2,1,1,1,1,0,1,2,2,1,3,86314,10,1,3,1
1,2,1,0,2,2,1,Arizona,4,3,1,1,2,2,1,1,0,1,2,2,2,2,86314,5,0,1,1
1,2,0,2,3,3,1,Arizona,4,3,1,1,2,2,1,1,0,1,2,2,2,2,86314,5,0,1,1
1,3,2,10,3,4,1,Arizona,4,3,1,1,2,2,1,1,0,1,2,2,2,2,86314,5,0,1,1
1,4,0,20,4,2,1,Arizona,4,3,1,1,2,2,1,1,0,1,2,2,2,2,86314,5,0,1,1
1,1,1,0,2,3,1,Arizona,4,3,1,1,2,2,1,1,0,1,2,2,2,2,86314,5,0,1,1
1,3,5,3,2,1,1,Arizona,4,3,1,1,2,2,1,1,0,1,2,2,2,2,86314,5,0,1,1
0,3,3,5,4,1,0,New Mexico,4,3,1,1,5,1,1,2,0,1,2,1,2,2,87120,100,4,2,1
1,2,10,1,4,3,0,New Mexico,4,3,1,1,5,1,1,2,0,1,2,1,2,2,87120,100,4,2,1
0,2,5,3,2,3,0,New Mexico,4,3,1,1,5,1,1,2,0,1,2,1,2,2,87120,100,4,2,1
1,1,20,2,2,4,0,New Mexico,4,3,1,1,5,1,1,2,0,1,2,1,2,2,87120,100,4,2,1
0,1,2,5,1,4,0,New Mexico,4,3,1,1,5,1,1,2,0,1,2,1,2,2,87120,100,4,2,1
1,1,10,10,2,1,0,New Mexico,4,3,1,1,5,1,1,2,0,1,2,1,2,2,87120,100,4,2,1
0,2,10,1,4,3,0,New Mexico,4,4,1,2,2,1,1,2,0,6,2,4,2,2,88310,10,2,3,2
0,1,20,0,3,4,0,New Mexico,4,4,1,2,2,1,1,2,0,6,2,4,2,2,88310,10,2,3,2
0,2,10,20,2,4,0,New Mexico,4,4,1,2,2,1,1,2,0,6,2,4,2,2,88310,10,2,3,2
0,3,20,20,2,1,0,New Mexico,4,4,1,2,2,1,1,2,0,6,2,4,2,2,88310,10,2,3,2
0,1,1,1,1,2,0,New Mexico,4,4,1,2,2,1,1,2,0,6,2,4,2,2,88310,10,2,3,2
0,3,5,2,4,1,0,New Mexico,4,4,1,2,2,1,1,2,0,6,2,4,2,2,88310,10,2,3,2
1,4,10,20,1,4,0,Nevada,5,3,4,3,5,1,1,2,0,1,2,5,3,3,89014,10,1,2,1
1,3,1,2,1,4,0,Nevada,5,3,4,3,5,1,1,2,0,1,2,5,3,3,89014,10,1,2,1
0,2,2,0,1,2,0,Nevada,5,3,4,3,5,1,1,2,0,1,2,5,3,3,89014,10,1,2,1
1,3,5,20,1,1,0,Nevada,5,3,4,3,5,1,1,2,0,1,2,5,3,3,89014,10,1,2,1
1,3,3,0,3,1,0,Nevada,5,3,4,3,5,1,1,2,0,1,2,5,3,3,89014,10,1,2,1
0,3,1,0,3,3,0,Nevada,5,3,4,3,5,1,1,2,0,1,2,5,3,3,89014,10,1,2,1
1,3,20,0,1,3,0,Nevada,5,3,1,2,1,1,1,1,0,1,2,1,1,1,89014,50,1,2,1
1,1,5,10,2,1,0,Nevada,5,3,1,2,1,1,1,1,0,1,2,1,1,1,89014,50,1,2,1
1,2,2,1,2,3,0,Nevada,5,3,1,2,1,1,1,1,0,1,2,1,1,1,89014,50,1,2,1
0,1,3,5,4,1,0,Nevada,5,3,1,2,1,1,1,1,0,1,2,1,1,1,89014,50,1,2,1
0,4,10,2,1,4,0,Nevada,5,3,1,2,1,1,1,1,0,1,2,1,1,1,89014,50,1,2,1
1,1,20,20,3,3,0,Nevada,5,3,1,2,1,1,1,1,0,1,2,1,1,1,89014,50,1,2,1
1,3,20,0,1,3,0,Nevada,5,3,4,2,5,1,1,2,0,1,2,5,3,1,89015,25,0,2,1
1,1,0,3,3,4,0,Nevada,5,3,4,2,5,1,1,2,0,1,2,5,3,1,89015,25,0,2,1
1,2,2,2,1,1,0,Nevada,5,3,4,2,5,1,1,2,0,1,2,5,3,1,89015,25,0,2,1
1,4,10,3,3,4,0,Nevada,5,3,4,2,5,1,1,2,0,1,2,5,3,1,89015,25,0,2,1
1,4,1,5,2,3,0,Nevada,5,3,4,2,5,1,1,2,0,1,2,5,3,1,89015,25,0,2,1
0,3,5,20,4,1,0,Nevada,5,3,4,2,5,1,1,2,0,1,2,5,3,1,89015,25,0,2,1
1,2,2,2,1,2,1,Nevada,5,1,1,2,3,2,5,2,0,4,2,2,2,3,89102,15,0,2,1
1,4,0,2,2,3,1,Nevada,5,1,1,2,3,2,5,2,0,4,2,2,2,3,89102,15,0,2,1
1,4,3,0,4,4,1,Nevada,5,1,1,2,3,2,5,2,0,4,2,2,2,3,89102,15,0,2,1
1,4,1,0,1,1,1,Nevada,5,1,1,2,3,2,5,2,0,4,2,2,2,3,89102,15,0,2,1
1,1,5,3,2,4,1,Nevada,5,1,1,2,3,2,5,2,0,4,2,2,2,3,89102,15,0,2,1
1,3,1,1,3,2,1,Nevada,5,1,1,2,3,2,5,2,0,4,2,2,2,3,89102,15,0,2,1
0,2,3,1,2,4,1,Nevada,5,2,1,1,1,1,1,1,0,6,2,2,2,3,89110,100,4,2,1
0,1,10,0,4,2,1,Nevada,5,2,1,1,1,1,1,1,0,6,2,2,2,3,89110,100,4,2,1
0,1,1,2,3,3,1,Nevada,5,2,1,1,1,1,1,1,0,6,2,2,2,3,89110,100,4,2,1
1,3,3,0,3,1,1,Nevada,5,2,1,1,1,1,1,1,0,6,2,2,2,3,89110,100,4,2,1
0,3,5,1,4,4,1,Nevada,5,2,1,1,1,1,1,1,0,6,2,2,2,3,89110,100,4,2,1
0,2,3,0,2,1,1,Nevada,5,2,1,1,1,1,1,1,0,6,2,2,2,3,89110,100,4,2,1
1,2,5,2,3,3,1,Nevada,5,3,1,1,3,1,1,2,0,3,2,3,2,2,89117,5,1,1,1
1,4,1,5,1,2,1,Nevada,5,3,1,1,3,1,1,2,0,3,2,3,2,2,89117,5,1,1,1
1,4,0,10,3,4,1,Nevada,5,3,1,1,3,1,1,2,0,3,2,3,2,2,89117,5,1,1,1
1,2,1,0,2,2,1,Nevada,5,3,1,1,3,1,1,2,0,3,2,3,2,2,89117,5,1,1,1
1,2,1,10,2,1,1,Nevada,5,3,1,1,3,1,1,2,0,3,2,3,2,2,89117,5,1,1,1
1,2,0,2,3,3,1,Nevada,5,3,1,1,3,1,1,2,0,3,2,3,2,2,89117,5,1,1,1
1,2,0,1,4,3,0,Nevada,5,3,4,1,2,2,5,2,0,4,2,5,2,3,89117,5,1,3,1
1,1,1,1,1,1,0,Nevada,5,3,4,1,2,2,5,2,0,4,2,5,2,3,89117,5,1,3,1
1,4,3,0,4,4,0,Nevada,5,3,4,1,2,2,5,2,0,4,2,5,2,3,89117,5,1,3,1
1,1,2,10,4,4,0,Nevada,5,3,4,1,2,2,5,2,0,4,2,5,2,3,89117,5,1,3,1
1,1,2,20,1,2,0,Nevada,5,3,4,1,2,2,5,2,0,4,2,5,2,3,89117,5,1,3,1
1,3,20,10,1,2,0,Nevada,5,3,4,1,2,2,5,2,0,4,2,5,2,3,89117,5,1,3,1
1,1,1,10,4,3,1,Nevada,5,3,1,1,2,1,1,1,0,3,3,2,3,3,89119,10,1,1,1
1,2,3,0,2,1,1,Nevada,5,3,1,1,2,1,1,1,0,3,3,2,3,3,89119,10,1,1,1
1,1,10,0,4,2,1,Nevada,5,3,1,1,2,1,1,1,0,3,3,2,3,3,89119,10,1,1,1
1,2,3,10,4,3,1,Nevada,5,3,1,1,2,1,1,1,0,3,3,2,3,3,89119,10,1,1,1
